MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
15.479827180825305,-5.371196066171982,15.479827180825305,1.1226868193066402,0.08799027024076757,589.7360000000019,550.4240000000004,589.2940567280011,226,0,0.2512960358308007,-0.3896452445428781,0.3896452445428781,0.2512960358308007,1.0227272727272727,1.7045454545454546,2.3863636363636362,10.448805865981184,-0.2464175485164702,2.1061251852502103e-19,-2.674088925048121,0.04119711488974544,-2.8778108116993435,1.4275437241662956,-1.0089916233294853,2.4839257590217487,3372.1361062502283,65.18231539525459,60.47463394835533,21.47463394835533,37.21450158080192,30.658026444391336,11.408137367427601,7.524784009155733,7.524784009155733,4.7335220298658385,4.7335220298658385,2.9431251778581586,2.9431251778581586,-4.849999999999999,1.0036070010046418e+17,8.652543725079521,15.570865035351245,8.59641654814124,313.64040645720013,21.03824825097234,1.4118420783282006,8.60692910302134,1.4311996572326342,11.814359458703011,0.0,14.383611552215466,0.0,0.0,6.531038962001867,90.64593365332172,60.4577712256986,46.13317651776555,49.643249755564376,71.70449544426502,17.59760440506795,1.4311996572326342,15.929440059865126,0.0,38.19251209957002,12.99371936863189,143.12148619679851,0.0,11.126902983393991,15.929440059865126,0.0,0.0,0.0,49.22924211733932,6.372924901329379,0.0,109.89909517959902,115.3042287383135,4.235526234984602,11.126902983393991,0.0,107.53,238.96166511332757,15.801689155591562,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,42.636123386655214,330.5964105849083,0.0,44.284618961056424,0.24649137969509072,-13.693716245955196,-7.992420812024451,-39.89159242459817,-10.196778092364477,-19.51968001738414,0.0,0.21621621621621623,44,4,7,0,0,0,4,0,4,5,4,7,17,0,0,0,4,5.524800000000004,174.67939999999956,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.179913550496387,-4.344766894402515,14.179913550496387,0.2045370897440706,0.308404163866504,511.0219999999997,479.7740000000003,510.20338315200087,190,0,0.2682961124136463,-0.4936120102181592,0.4936120102181592,0.2682961124136463,1.3333333333333333,2.111111111111111,2.888888888888889,10.678724972177458,-0.24776837109839525,1.7638131245744098e-17,-2.558908308245525,7.846471781065797e-17,-2.75259549713063,1.1887857891369935,-1.0982401939949424,2.1213697787399686,2482.6188456619843,52.45278277772833,48.29981201686451,18.055740962882968,29.76879126598679,24.498346421627836,9.534670108137194,5.8779262480309695,6.255890721040197,3.7200284953041804,4.003501850061101,2.376119425788107,2.5601138159029935,-3.33,16149922623938.225,7.371983439901053,12.576300990358327,6.660075752079698,259.29201032791224,29.80721883820615,12.24637151759985,16.461159172265333,0.0,5.907179729351506,0.0,4.794537184071822,0.0,4.992404732635669,0.0,36.58008813051808,54.23330734666944,41.486624391464105,51.41529629083155,61.62189185322278,23.467674188327855,0.0,9.87691300107973,10.712121708361941,32.36067997280728,26.173815413064812,65.44682039037427,0.0,28.264270806374817,15.766393282814697,0.0,5.749511833283905,11.600939890232516,48.873727727488394,20.765122775987866,0.0,57.97898149272065,65.41659180926862,9.258159548725928,22.514758973090913,0.0,100.10000000000001,175.14185120973124,4.794537184071822,0.0,4.567099647791355,0.0,0.0,0.0,0.0,0.0,14.466130640235768,58.95456865178337,266.603599744145,6.308221627948058,17.226191273034136,-2.0069648302669956,-6.065419088360855,-6.029081524125179,-13.205531003226461,-12.281300178887793,-23.688604909148818,0.0,0.3333333333333333,36,3,8,0,1,1,2,1,3,5,2,9,11,0,1,1,4,4.458200000000002,141.04109999999991,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.22954624103817,-4.306482691832597,14.22954624103817,0.19213858433857212,0.1655800512831737,519.0490000000001,487.8010000000003,518.2197019120009,192,0,0.2682961123547632,-0.4936120102181592,0.4936120102181592,0.2682961123547632,1.2702702702702702,2.108108108108108,2.891891891891892,10.76006297248615,-0.24775814288416964,4.703706102407142e-17,-2.578851820795953,1.2560663418420107e-16,-2.747632512254828,1.6654439539169972,-1.0982397213939668,2.1348560629023057,2685.3401956074563,53.055077073300296,48.8777426269367,18.633671572955155,30.441800226705116,24.799883829450007,9.836207515959362,6.064844271126765,6.442808744135993,3.8242524740812502,4.107725828838171,2.433099689202953,2.617094079317839,-4.04,33958927670384.098,7.508788199306567,12.779852941176472,7.0125097573100135,265.03674088825477,24.900592578397408,13.61713007377007,10.195080803728438,0.0,5.907179729351506,0.0,4.794537184071822,4.9839785209472085,4.992404732635669,0.0,36.58008813051808,60.60623224799882,56.69786670842064,40.488421850454515,52.14816594562266,23.467674188327855,0.0,19.42799116981829,10.712121708361941,32.59146128858633,13.055844927232233,84.09598252597002,0.0,28.264270806374817,15.766393282814697,0.0,5.749511833283905,11.600939890232516,39.04075704185749,17.788256552703714,0.0,57.97898149272065,84.06575394486438,9.258159548725928,22.514758973090913,0.0,99.46,180.90382417527346,4.794537184071822,0.0,9.13419929558271,0.0,0.0,0.0,0.0,0.0,9.976383253582878,58.95456865178337,259.7091598144872,6.322275517477728,20.494137593303755,-1.9617132713100804,-6.0101374028635846,-5.983499032341285,-13.14401370457526,-11.789297768152919,-20.275800634914443,0.0,0.25,37,3,8,0,0,0,2,2,4,5,2,9,12,0,0,0,4,4.982000000000004,147.57609999999985,0,0,0,0,0,3,0,0,0,0,1,1,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.188273898454522,-5.510771657645311,15.188273898454522,0.06474412152510833,0.3625190482714501,498.6389999999997,466.3830000000003,498.2152557040009,186,0,0.21668916451422846,-0.3896450964029686,0.3896450964029686,0.21668916451422846,1.2857142857142858,2.085714285714286,2.7714285714285714,10.261955216181832,-0.24385167953791662,-1.145332139310531e-17,-2.8217313718772563,6.58973899006805e-17,-2.902840871339426,0.6915576393170002,-1.138488986827547,2.4538496594119925,2487.239831814843,52.88386867697599,48.875101008409956,17.691597589337686,29.686128264787484,24.891563726400648,9.905384825864596,6.1899166641134205,7.006413245041147,3.891784958469695,4.606219466781455,2.493867757503234,3.004178120583063,-2.609999999999999,15418454099792.455,7.027529327056666,11.417315417615194,6.539636929854645,254.10781957454876,15.728434897683965,13.04628376041999,1.4118420783282006,7.33837938658414,0.0,0.0,4.794537184071822,8.78083009534964,0.0,11.336785877934737,43.288449534641316,65.3349184193999,53.11013841025335,28.547013169342268,61.25985775612151,17.243965607286242,1.4311996572326342,10.619626706576751,0.0,62.72627727295492,6.496859684315945,82.49922744412302,0.0,10.440598685398296,10.619626706576751,8.78083009534964,0.0,11.336785877934737,31.041957757306935,16.706387337784548,11.63444168209179,89.5954177362729,59.73788277863725,2.8236841566564013,10.440598685398296,0.0,61.36,178.68976952272055,18.543206267932003,8.78083009534964,11.336785877934737,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,30.25821285896523,305.77605192427023,0.06474412152510833,12.479137467649839,0.1368292074679054,-10.977163617009257,-7.738191498762107,-20.592467376322073,-34.88637597586661,-9.845897586286458,0.0,0.39285714285714285,35,3,4,1,0,1,2,1,3,4,3,7,11,1,0,1,4,5.550600000000005,136.19419999999994,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.08401697522188,-6.688520132566967,15.08401697522188,0.5699786295074687,0.327249615445888,566.6460000000014,533.3820000000002,566.2174611960008,212,0,0.38983039628693184,-0.38964543696046555,0.38983039628693184,0.38964543696046555,1.3846153846153846,2.1794871794871793,2.871794871794872,10.764887873227156,-0.24830050201625328,-1.7405625817918604e-17,-2.682424801600889,2.776903696298615e-16,-2.885108830639685,1.1070000000000007,-1.0629962382892353,2.4484592711083843,2838.5840354147213,57.17676189578944,51.463989253346824,19.280485834274554,31.554247542957548,26.010363325591612,11.147751172928476,6.8055927589620575,8.324997955520416,4.314563009801168,5.337869610671412,2.7950659418874695,3.4946809180068685,-3.0899999999999994,82132756552964.53,8.463237437493577,11.56717704599091,6.73792262208443,271.96721611752747,20.29553454547532,1.4118420783282006,1.4118420783282006,11.454490810640218,5.907179729351506,6.176298517443475,9.099753175368056,8.417796984328938,13.171245143024459,0.0,30.212093538316473,42.809482318675016,71.00414799361106,49.08746483578123,75.43882834429546,32.520782089523706,1.4311996572326342,15.186726354368105,0.0,50.74173551834287,29.979719145360527,65.1601806395488,0.0,0.0,14.924842697872986,18.858631417708022,0.0,0.0,69.38079637661905,29.266000640382288,0.0,75.8324653628945,48.46982616445783,2.8236841566564013,10.902924932081056,0.0,103.66999999999999,193.58914374714405,22.959800683523618,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,44.00688194282544,344.1688844580867,0.0,15.08401697522188,-1.2563050904263533,-15.031087795116436,-3.04401700417821,-18.292848474138445,-28.881296345414526,-23.642159924801025,-6.688520132566967,0.4444444444444444,39,3,8,0,1,1,2,1,3,6,3,12,13,0,0,0,4,3.2273000000000014,144.4544999999999,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14.771023773713388,-4.919355695324262,14.771023773713388,0.7441635803770548,0.4435172421373241,474.64899999999955,436.34500000000025,474.29947645600106,186,0,0.26828445602496664,-0.39312859293575964,0.39312859293575964,0.26828445602496664,1.2,1.8857142857142857,2.5142857142857142,8.924400352936375e-16,-0.18322496285450474,-2.2832836988850773e-16,-2.998109796431155,-1.5573429340885706e-16,-2.91333968910593,4.1692387645677256e-17,-1.1977523556214773,1.8611731135928857,2607.1521149028267,57.57446760021749,55.10535096292756,17.105350962927556,32.04937691883936,28.446991749427433,9.697102672463695,7.025917496140288,7.025917496140288,4.735686553158378,4.735686553158378,3.434877452531796,3.434877452531796,-2.599999999999999,214875517330082.34,5.619033413307627,9.122599466827623,4.530460909801093,261.20875517252904,20.705438167913215,6.496859684315945,10.195080803728438,1.4311996572326342,5.907179729351506,0.0,4.794537184071822,0.0,4.992404732635669,0.0,30.212093538316473,99.05941097640662,54.348185719358455,21.158362144822405,60.74466251995117,11.866734298095341,1.4311996572326342,9.87691300107973,28.393994764451172,87.73900966230615,0.0,47.99085894849152,0.0,11.257379486545457,11.029530329014648,0.0,0.0,0.0,35.071752289526174,16.706387337784548,17.681873056089238,116.02896791792959,47.28933568627873,4.235526234984602,11.257379486545457,0.0,92.64,192.1324854283338,21.24363985811446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.101212923742882,35.82341412796208,333.11589521858957,0.0,17.738320492555246,2.6492070434996897,-11.733823624270562,-19.374138273179025,-15.721325287157581,-51.02666625041103,-4.897469319626388,0.0,0.5862068965517241,35,4,6,5,0,5,1,1,2,3,3,6,6,5,0,5,7,4.357300000000003,137.74589999999998,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.232306262478447,-6.205026197701217,15.232306262478447,1.3414298903237432,0.1742658011983831,596.7690000000022,548.3850000000003,596.3573852560014,236,0,0.24924641001785594,-0.39095328688173653,0.39095328688173653,0.24924641001785594,0.813953488372093,1.4883720930232558,2.0697674418604652,4.500427965766963e-16,-0.2492149156747624,-1.920603912373061e-16,-2.707529252733861,3.6977854932234835e-32,-2.8729826839076273,-3.0058203908664666e-16,-1.1181632882605654,3.6847956381239197,3106.5602483234284,73.46121894616562,68.73834412478301,20.738344124783012,39.73370986825436,34.11895021631898,10.513599253391423,6.858695935722676,6.858695935722676,3.8834317527335056,3.8834317527335056,2.0877874428800576,2.0877874428800576,-3.7599999999999993,5.87530606950153e+20,7.369427778357716,17.379204293711965,11.799574777616847,322.43043742015305,31.45686979536793,18.11580296364928,5.6473683133128025,26.491118231871294,0.0,0.0,19.178148736287287,0.0,0.0,0.0,94.68364766311134,42.51256027407459,46.65978127393455,35.40080595019337,92.61499279096375,23.628718917406022,2.8623993144652684,21.239253413153502,17.681873056089238,90.56777564969768,0.0,71.55109006002695,0.0,0.0,21.239253413153502,0.0,0.0,0.0,66.92244807303463,32.04793332193261,17.681873056089238,116.18303994764653,60.42418707663295,5.6473683133128025,0.0,0.0,156.86,224.66871109637347,20.555142817505402,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,10.217616382214425,55.11555853756559,400.618945659643,0.0,59.164448594656875,-0.20918415703075288,-4.311818946464986,-31.38640693328003,-34.964428261413246,-23.110968004731973,-34.883921284712336,0.0,0.5151515151515151,43,6,10,0,0,0,2,0,2,6,6,10,24,0,0,0,2,2.0798000000000023,165.37139999999965,0,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.478698437820979,-3.9266807588854515,15.478698437820979,0.43642260338734085,0.6447690818486235,417.4879999999997,393.29600000000016,417.1964886080007,158,0,0.2658408894315509,-0.36940422448063776,0.36940422448063776,0.2658408894315509,1.1935483870967742,2.0,2.6774193548387095,11.019432709726704,-0.24909683135737554,1.0060306294173913e-16,-2.456316820172017,1.526826294232723e-16,-2.6283870526778603,2.025794409855681,-1.053677589044338,2.5015035453247942,2111.938337227919,42.66832572735216,39.02228074097288,15.022280740972882,24.632399149946608,20.023601550236254,8.129174359236337,5.836210091258479,5.836210091258479,4.129882329480862,4.129882329480862,2.7764364598240823,2.7764364598240823,-3.6100000000000003,107244636049.81479,6.448113822592586,7.905257974079476,3.356431462158674,214.05610287971191,5.719716975726273,0.0,14.322163977783582,5.947697344197361,5.907179729351506,0.0,14.678425435869507,9.976383253582878,4.39041504767482,0.0,31.831040357581244,59.64829781606622,47.91989082270382,12.33682700553198,42.1653246241479,11.866734298095341,0.0,14.867866772744893,10.712121708361941,31.988559289633464,6.975826900282246,82.9747011894094,0.0,11.126902983393991,5.719716975726273,4.39041504767482,0.0,0.0,33.710427971122485,23.079312239113925,5.947697344197361,66.37523144342717,59.504649604756786,2.8236841566564013,11.126902983393991,0.0,84.47,155.55235136739117,4.794537184071822,4.39041504767482,0.0,0.0,0.0,0.0,0.0,0.0,14.960361774530085,32.980372392401236,212.31802026774315,0.0,24.688026626670773,0.0,-13.785353309884565,-5.588001759460546,-11.594917121955868,-8.973431718463797,-11.564342984649137,0.0,0.25,31,2,6,0,1,1,1,2,3,5,1,7,8,0,0,0,4,3.437800000000002,117.79640000000005,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
14.454229993723732,-4.377570460899552,14.454229993723732,0.8529850683374542,0.1344013811340816,582.6470000000014,550.3910000000002,582.2330139440008,220,0,0.3436821256258204,-0.4917351836392121,0.4917351836392121,0.3436821256258204,0.9534883720930233,1.6744186046511629,2.395348837209302,11.168268376027765,-0.24770653012265662,2.1498420245117134e-16,-2.6283426170417763,0.05108340711375571,-2.719401660924295,2.162695055648788,-1.0684350202769413,1.7363433936504347,3236.1158560475646,58.23472163806188,52.78334929887382,20.783349298873823,33.67872165839218,27.167956928650668,11.220743333150711,7.454436215294651,7.454436215294651,4.615154669703965,4.615154669703965,2.938679905096401,2.938679905096401,-4.8199999999999985,791093195705801.8,9.591378660303308,13.896217048108538,8.14134976154772,293.1031727354735,14.463827244141772,29.525958899934224,1.4118420783282006,5.907179729351506,0.0,5.625586319077987,9.694446914922299,13.57536727942146,0.0,0.0,61.233660486265336,65.0051778970837,39.50070640863242,45.84840720074675,66.63473848987994,16.876424085458545,0.0,10.209723084138854,0.0,26.21853638725695,19.55270461154818,135.42361898294533,0.0,16.876414816677897,15.672262626166413,8.78083009534964,5.749511833283905,0.0,30.35979407175016,24.16118145403309,11.63444168209179,66.03576183366354,105.89038744373792,1.4118420783282006,22.09614733950103,0.0,71.78,220.36288478395397,18.369904463493285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.05937121045845,306.0112063309053,0.0,26.114005696874322,-2.367064188221506,-10.93585431613466,-8.346954328086202,-24.17825788727693,-4.124538079401582,-25.755876561991986,0.0,0.2,43,1,6,0,0,0,4,1,5,5,1,8,13,0,0,0,5,6.498000000000006,162.71669999999966,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.207398089843002,-6.19209610784805,15.207398089843002,1.4750661071220088,0.17022486848086432,597.7570000000021,550.3810000000003,597.3526342240013,236,0,0.24924641001785594,-0.39095328688173653,0.39095328688173653,0.24924641001785594,0.8837209302325582,1.627906976744186,2.255813953488372,6.815247765197756e-16,-0.24921491567475804,-1.790928723832061e-16,-2.7075185683426843,-1.5650682889065802e-16,-2.8729828739987613,-2.3106616776108588e-17,-1.1181627475012939,3.6783463078809153,3058.465394793287,72.59097545816255,67.68555772028297,20.68555772028297,39.30618951332579,33.56616381181893,10.46081284889138,6.819106132347644,6.819106132347644,3.857038550483484,3.857038550483484,2.064693390911289,2.064693390911289,-3.8299999999999996,8.828106715605104e+21,7.51041265105775,17.326119850227133,11.757736835583211,320.2451149009317,31.45686979536793,18.11580296364928,5.6473683133128025,26.491118231871294,0.0,0.0,24.162127257234495,0.0,0.0,0.0,64.47155412479486,54.59739768940118,59.00557169556411,34.03004739402315,91.24423423479354,23.628718917406022,2.8623993144652684,26.22323193410071,17.681873056089238,90.56777564969768,0.0,65.76962435866656,0.0,0.0,21.239253413153502,0.0,0.0,0.0,71.90642659398183,32.04793332193261,17.681873056089238,114.81228139147632,54.64272137527258,5.6473683133128025,0.0,0.0,169.75,218.8872453950131,19.184384261335182,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,15.201594903161634,55.11555853756559,392.02355202287777,0.0,62.141882987843154,-0.161530075040472,-4.255493254423463,-31.29556804716942,-30.409908771343293,-26.0230344428114,-34.76990041993268,0.0,0.53125,43,6,11,0,0,0,1,1,2,7,6,11,24,0,0,0,2,1.4748000000000026,163.1663999999997,0,2,0,0,0,1,0,0,0,0,4,4,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
